modelo,retriever,criterio,pergunta_idx,pergunta,resposta_gabarito,id_chunk_gold,ids_chunk_gold_todos,posicao_gold_no_ranking_natural,posicoes_todos_golds_natural,gold_foi_reposicionado_no_top10,id_chunk_removido_na_substituicao,posicao_gold_no_top10_final,posicoes_golds_no_top10,n_golds_no_top10,D_embaralhado,D_embaralhado_regra_alternativa,id_chunk_D,acertou_chunk_gold,n_posicoes_validas,posicao_min_entropia,entropia_minima,min_entropia_e_gold,max_similaridade_e_gold,concordancia_D_entropia,n_pos_conformes,n_pos_json_estrito,n_pos_formato_invalido,n_pos_janela_json_alinhada,n_inferencias,eta_tokens_ate_D,eta_tokens_total_10,tempo_segundos,vram_pico_gb,S_bertscore_p,S_bertscore_r,S_bertscore_f1,estrato
gpt-oss:20b,qwen3,regex,53,"Quais são os critérios de inelegibilidade para o Serviço de Atendimento Domiciliar (SAD), conforme descrito no documento?","Residência da pessoa esteja fora dos limites de atuação da UADCP, por exemplo, zona rural da cidade ou municípios vizinhos; ausência de cuidador disponível para receber orientações e auxiliar no cuidado; local de moradia ofereça risco à equipe; não concordância com os termos de atuação da equipe, segundo explicado na primeira avaliação.",356,[356],1,[1],False,,4,[4],1,2.0,2.0,358.0,False,3,4,0.1016559811033175,True,True,False,0,0,0,0,10,1208,5138,79.2158613204956,13.209723472595217,0.4962950348854065,0.5697718858718872,0.5305013060569763,A_top10_natural
gpt-oss:20b,qwen3,json,53,"Quais são os critérios de inelegibilidade para o Serviço de Atendimento Domiciliar (SAD), conforme descrito no documento?","Residência da pessoa esteja fora dos limites de atuação da UADCP, por exemplo, zona rural da cidade ou municípios vizinhos; ausência de cuidador disponível para receber orientações e auxiliar no cuidado; local de moradia ofereça risco à equipe; não concordância com os termos de atuação da equipe, segundo explicado na primeira avaliação.",356,[356],1,[1],False,,4,[4],1,2.0,2.0,358.0,False,3,7,0.0002094768221923,False,True,False,10,10,0,10,10,1357,5811,79.2158613204956,13.209723472595217,0.5354677438735962,0.5645830631256104,0.5496400594711304,A_top10_natural
gpt-oss:20b,qwen3,regex,54,"Quais escalas são utilizadas para avaliar o risco de quedas em pacientes adultos e crianças, respectivamente, e como são identificados os pacientes adultos com risco alto de quedas?","Para crianças é utilizada a Escala Humpty Dumpty e para os adultos a Morse Fall Scale (MSF). Os pacientes adultos, que apresentem Risco Alto para quedas são identificados com uma pulseira amarela.",362,[362],1,[1],False,,1,[1],1,1.0,1.0,362.0,True,1,2,0.145365608631106,False,True,False,0,0,0,0,10,513,4565,49.82955861091614,13.135567665100098,0.7464051246643066,0.8308858871459961,0.7863830924034119,A_top10_natural
gpt-oss:20b,qwen3,json,54,"Quais escalas são utilizadas para avaliar o risco de quedas em pacientes adultos e crianças, respectivamente, e como são identificados os pacientes adultos com risco alto de quedas?","Para crianças é utilizada a Escala Humpty Dumpty e para os adultos a Morse Fall Scale (MSF). Os pacientes adultos, que apresentem Risco Alto para quedas são identificados com uma pulseira amarela.",362,[362],1,[1],False,,1,[1],1,1.0,1.0,362.0,True,1,4,0.0002296517452577,False,True,False,10,10,0,10,10,592,5305,49.82955861091614,13.135567665100098,0.833877444267273,0.8371275663375854,0.8354994058609009,A_top10_natural
gpt-oss:20b,qwen3,regex,55,"De acordo com o texto, qual a exigência do TCLE em relação ao fornecimento do documento original aos participantes da pesquisa, incluindo detalhes sobre assinaturas e rubricas?","O TCLE deve assegurar de forma clara e afirmativa que o participante de pesquisa receberá uma via (e não cópia) do documento, assinada pelo participante de pesquisa (ou seu representante legal) e pelo pesquisador, e rubricada em todas as páginas por ambos.",525,[525],1,[1],False,,4,[4],1,4.0,4.0,525.0,True,2,5,0.1553840389432562,False,True,False,0,0,0,0,10,1901,4703,51.35016536712647,13.161900043487549,0.8441632986068726,0.8586809635162354,0.8513602018356323,A_top10_natural
gpt-oss:20b,qwen3,json,55,"De acordo com o texto, qual a exigência do TCLE em relação ao fornecimento do documento original aos participantes da pesquisa, incluindo detalhes sobre assinaturas e rubricas?","O TCLE deve assegurar de forma clara e afirmativa que o participante de pesquisa receberá uma via (e não cópia) do documento, assinada pelo participante de pesquisa (ou seu representante legal) e pelo pesquisador, e rubricada em todas as páginas por ambos.",525,[525],1,[1],False,,4,[4],1,4.0,4.0,525.0,True,1,1,0.0002604640728804,False,True,False,10,10,0,10,10,2282,5550,51.35016536712647,13.161900043487549,0.97761332988739,0.9501091241836548,0.963665008544922,A_top10_natural
gpt-oss:20b,qwen3,regex,56,"Quais documentos estão disponíveis no site do HE-UFPel para pesquisas acadêmicas, científicas, relatos de casos e estudos clínicos, conforme descrito no documento?",- Termo de Confidencialidade e Sigilo para Coleta de Dados; - Termo de Compromisso de Devolução Científica (não é necessário para estudos clínicos); - Formulário de Solicitação para Consulta de Prontuários e Dados Institucionais (se necessário); - Termo de Autorização de Chefia para Participação em Pesquisa (somente para empregados da EBSERH); - Termo de Consentimento Livre e Esclarecido (TCLE) / Termo de Assentimento Livre e Esclarecido (TALE).,372,[372],1,[1],False,,1,[1],1,1.0,1.0,372.0,True,9,1,0.1451473159268516,True,True,True,0,0,0,0,10,606,5607,97.92483735084534,13.285712242126465,0.9184261560440063,0.9541728496551514,0.9359583258628844,A_top10_natural
gpt-oss:20b,qwen3,json,56,"Quais documentos estão disponíveis no site do HE-UFPel para pesquisas acadêmicas, científicas, relatos de casos e estudos clínicos, conforme descrito no documento?",- Termo de Confidencialidade e Sigilo para Coleta de Dados; - Termo de Compromisso de Devolução Científica (não é necessário para estudos clínicos); - Formulário de Solicitação para Consulta de Prontuários e Dados Institucionais (se necessário); - Termo de Autorização de Chefia para Participação em Pesquisa (somente para empregados da EBSERH); - Termo de Consentimento Livre e Esclarecido (TCLE) / Termo de Assentimento Livre e Esclarecido (TALE).,372,[372],1,[1],False,,1,[1],1,1.0,1.0,372.0,True,9,5,0.0004726137881334,False,True,False,10,10,0,10,10,667,5882,97.92483735084534,13.285712242126465,0.9821451902389526,0.973437249660492,0.9777718782424928,A_top10_natural
gpt-oss:20b,qwen3,regex,57,"Quais são os objetivos e o material necessário para estabelecer a rotina de criação do processo SEI para solicitações de autorização de pesquisas acadêmicas, científicas, relatos de caso e estudos clínicos no Hospital Escola-UFPEL/Ebserh?","OBJETIVO(S) Estabelecer rotina de criação do processo SEI para solicitação de autorização às chefias dos setores envolvidos, para a realização de pesquisas acadêmicas, científicas, relatos de caso e estudos clínicos no Hospital Escola-UFPEL/Ebserh, bem como manter seus registros atualizados junto ao sistema de informações. MATERIAL Computador com acesso à internet.",379,[379],1,[1],False,,7,[7],1,2.0,2.0,386.0,False,5,10,0.1155427476845716,False,True,False,0,0,0,0,10,1019,5251,111.38966178894044,13.208495140075684,0.8192181587219238,0.7944765090942383,0.8066576719284058,A_top10_natural
gpt-oss:20b,qwen3,json,57,"Quais são os objetivos e o material necessário para estabelecer a rotina de criação do processo SEI para solicitações de autorização de pesquisas acadêmicas, científicas, relatos de caso e estudos clínicos no Hospital Escola-UFPEL/Ebserh?","OBJETIVO(S) Estabelecer rotina de criação do processo SEI para solicitação de autorização às chefias dos setores envolvidos, para a realização de pesquisas acadêmicas, científicas, relatos de caso e estudos clínicos no Hospital Escola-UFPEL/Ebserh, bem como manter seus registros atualizados junto ao sistema de informações. MATERIAL Computador com acesso à internet.",379,[379],1,[1],False,,7,[7],1,2.0,2.0,386.0,False,6,5,0.0002514035697913,False,True,False,10,10,0,10,10,1284,6609,111.38966178894044,13.208495140075684,0.8881187438964844,0.80335533618927,0.8436132073402405,A_top10_natural
gpt-oss:20b,qwen3,regex,58,Qual o procedimento a ser seguido pelo responsável pela acolhida 72 horas antes da data agendada para a atividade de acolhimento dos alunos?,O responsável deverá enviar e-mail para o docente responsável pelo estágio confirmando a atividade e que informe os alunos.,409,[409 413],1,[1 6],False,,4,[4 7],2,4.0,4.0,413.0,True,6,10,0.1830767838103136,False,True,False,0,0,0,0,10,2068,5132,84.18913912773132,13.09372615814209,0.4633944034576416,0.7084358930587769,0.5602948069572449,A_top10_natural
gpt-oss:20b,qwen3,json,58,Qual o procedimento a ser seguido pelo responsável pela acolhida 72 horas antes da data agendada para a atividade de acolhimento dos alunos?,O responsável deverá enviar e-mail para o docente responsável pelo estágio confirmando a atividade e que informe os alunos.,409,[409 413],1,[1 6],False,,4,[4 7],2,4.0,4.0,413.0,True,3,6,0.0002900046472404,False,True,False,10,10,0,10,10,2261,5702,84.18913912773132,13.09372615814209,0.4418347179889679,0.5608840584754944,0.4942922294139862,A_top10_natural
gpt-oss:20b,qwen3,regex,59,"Quais arquivos devem ser anexados ao e-mail enviado aos residentes, supervisores e coordenadores dos programas, conforme descrito no documento?","Programação da Acolhida, Código de Ética e Conduta dos residentes e acadêmicos, Fluxograma de Exposição Biológica, Manual do Residente, Tutorial de Acesso ao Portal de Periódicos da CAPES, Política de Segurança da Informação e Comunicação, Política de Utilização dos Recursos de Tecnologia da Informação no HE-UFPEL, UPTODATE cartão de referência rápida.",413,[413],1,[1],False,,3,[3],1,2.0,2.0,412.0,False,8,3,0.1390229958364671,True,True,False,0,0,0,0,10,954,5140,84.65843749046326,13.19575548171997,0.5229412913322449,0.4685499370098114,0.4942537248134613,A_top10_natural
gpt-oss:20b,qwen3,json,59,"Quais arquivos devem ser anexados ao e-mail enviado aos residentes, supervisores e coordenadores dos programas, conforme descrito no documento?","Programação da Acolhida, Código de Ética e Conduta dos residentes e acadêmicos, Fluxograma de Exposição Biológica, Manual do Residente, Tutorial de Acesso ao Portal de Periódicos da CAPES, Política de Segurança da Informação e Comunicação, Política de Utilização dos Recursos de Tecnologia da Informação no HE-UFPEL, UPTODATE cartão de referência rápida.",413,[413],1,[1],False,,3,[3],1,2.0,2.0,412.0,False,6,7,0.0003035887998521,False,True,False,10,10,0,10,10,1143,5833,84.65843749046326,13.19575548171997,0.5339334011077881,0.4107303023338318,0.4642977714538574,A_top10_natural
gpt-oss:20b,qwen3,regex,60,"Quais são os materiais necessários para a solicitação de Estágios Curriculares Obrigatórios, conforme descrito no documento?",Computador com Internet; formulário Cronograma de Estágios.,415,[415],2,[2],False,,3,[3],1,1.0,1.0,428.0,False,8,1,0.135078413875317,False,False,True,0,0,0,0,10,587,5200,93.99164581298828,13.097022533416748,0.4535138607025146,0.6062535643577576,0.518876850605011,A_top10_natural
gpt-oss:20b,qwen3,json,60,"Quais são os materiais necessários para a solicitação de Estágios Curriculares Obrigatórios, conforme descrito no documento?",Computador com Internet; formulário Cronograma de Estágios.,415,[415],2,[2],False,,3,[3],1,1.0,1.0,428.0,False,8,8,0.0003452457168577,False,False,False,10,10,0,10,10,557,5608,93.99164581298828,13.097022533416748,0.4840787649154663,0.6345800757408142,0.549205482006073,A_top10_natural
gpt-oss:20b,qwen3,regex,61,"Quais são os semestres do curso de Medicina da UFPEL que englobam as atividades práticas obrigatórias do Internato, consideradas estágios?","O Internato abrange os alunos do 9º, 10º, 11º e 12º semestres do curso e as atividades práticas são consideradas estágios obrigatórios.",447,[447],1,[1],False,,3,[3],1,3.0,3.0,447.0,True,3,3,0.0412603636830454,True,True,True,0,0,0,0,10,1365,4516,51.66489768028259,13.127365589141846,0.7319945693016052,0.8009670972824097,0.7649292349815369,A_top10_natural
gpt-oss:20b,qwen3,json,61,"Quais são os semestres do curso de Medicina da UFPEL que englobam as atividades práticas obrigatórias do Internato, consideradas estágios?","O Internato abrange os alunos do 9º, 10º, 11º e 12º semestres do curso e as atividades práticas são consideradas estágios obrigatórios.",447,[447],1,[1],False,,3,[3],1,3.0,3.0,447.0,True,2,1,0.0003103379328877,False,True,False,10,10,0,10,10,1594,5325,51.66489768028259,13.127365589141846,0.6546127796173096,0.4423130750656128,0.5279185771942139,A_top10_natural
gpt-oss:20b,qwen3,regex,62,"De acordo com o documento, quais são os fins permitidos para a solicitação de consulta e utilização de dados institucionais, listados no Objetivo?","- Apresentação de estudo de caso, caso clínico ou atividade pertencente a disciplina curricular dos cursos; - Obtenção de dados preliminares para elaboração de projeto de pesquisa; - Trabalho para apresentação de evento ou publicação em revista*.",452,[452],1,[1],False,,6,[6],1,4.0,4.0,458.0,False,2,9,0.1741688946399749,False,True,False,0,0,0,0,10,1981,4838,68.24622535705566,13.152673244476318,0.8059382438659668,0.9169390797615052,0.8578629493713379,A_top10_natural
gpt-oss:20b,qwen3,json,62,"De acordo com o documento, quais são os fins permitidos para a solicitação de consulta e utilização de dados institucionais, listados no Objetivo?","- Apresentação de estudo de caso, caso clínico ou atividade pertencente a disciplina curricular dos cursos; - Obtenção de dados preliminares para elaboração de projeto de pesquisa; - Trabalho para apresentação de evento ou publicação em revista*.",452,[452],1,[1],False,,6,[6],1,1.0,1.0,463.0,False,3,3,0.0002900662246929,False,True,False,10,10,0,10,10,646,5655,68.24622535705566,13.152673244476318,0.571583092212677,0.5742164850234985,0.5728967189788818,A_top10_natural
gpt-oss:20b,qwen3,regex,63,"Quais são os objetivos e o material necessário para a monitoração das solicitações de uso de dados institucionais e/ou de prontuários, conforme descrito no documento?","OBJETIVOS Monitorar as solicitações de uso de dados institucionais e/ou de prontuários quanto à execução do trabalho, e realizar a cobrança dos resultados, quando houver. A monitorização pode ser realizada semestralmente, nos meses de janeiro e junho. MATERIAL Computador com Internet.",463,[463],1,[1],False,,10,[10],1,5.0,5.0,567.0,False,6,10,0.1011785156097175,True,True,False,0,0,0,0,10,2488,5692,115.41727256774902,13.177377223968506,0.5681900382041931,0.6313246488571167,0.5980958938598633,A_top10_natural
gpt-oss:20b,qwen3,json,63,"Quais são os objetivos e o material necessário para a monitoração das solicitações de uso de dados institucionais e/ou de prontuários, conforme descrito no documento?","OBJETIVOS Monitorar as solicitações de uso de dados institucionais e/ou de prontuários quanto à execução do trabalho, e realizar a cobrança dos resultados, quando houver. A monitorização pode ser realizada semestralmente, nos meses de janeiro e junho. MATERIAL Computador com Internet.",463,[463],1,[1],False,,10,[10],1,5.0,5.0,567.0,False,6,3,0.0004501166008594,False,True,False,10,10,0,10,10,2851,6295,115.41727256774902,13.177377223968506,0.5914397835731506,0.6261472105979919,0.6082988381385803,A_top10_natural
gpt-oss:20b,qwen3,regex,64,"Qual o material necessário para realizar o agendamento pontual das salas de ensino e de orientação (QG) no Hospital Escola da UFPel, de acordo com o documento?","Computador com Internet, telefone, Sistema de Agendamento de Salas (SAS) disponível no site do HE-UFPel.",466,[466],1,[1],False,,2,[2],1,2.0,2.0,466.0,True,5,8,0.1469872218814089,False,True,False,0,0,0,0,10,1046,5278,85.24340677261353,13.106261253356934,0.8146792054176331,0.889393150806427,0.8503983020782471,A_top10_natural
gpt-oss:20b,qwen3,json,64,"Qual o material necessário para realizar o agendamento pontual das salas de ensino e de orientação (QG) no Hospital Escola da UFPel, de acordo com o documento?","Computador com Internet, telefone, Sistema de Agendamento de Salas (SAS) disponível no site do HE-UFPel.",466,[466],1,[1],False,,2,[2],1,2.0,2.0,466.0,True,5,5,0.0002866371103209,False,True,False,10,10,0,10,10,1122,5781,85.24340677261353,13.106261253356934,0.979148268699646,0.969901442527771,0.9745028614997864,A_top10_natural
gpt-oss:20b,qwen3,regex,65,"De acordo com o documento, quais são os materiais necessários para realizar o agendamento permanente de salas de ensino e de orientação?","Computador com Internet, telefone, Sistema de Agendamento de Salas (SAS) disponível no site do HE-UFPel.",467,[467],1,[1],False,,10,[10],1,4.0,4.0,408.0,False,4,10,0.1297962740499315,True,True,False,0,0,0,0,10,1965,5011,84.35578918457031,13.101637840270996,0.5178669691085815,0.5712277293205261,0.5432401299476624,A_top10_natural
gpt-oss:20b,qwen3,json,65,"De acordo com o documento, quais são os materiais necessários para realizar o agendamento permanente de salas de ensino e de orientação?","Computador com Internet, telefone, Sistema de Agendamento de Salas (SAS) disponível no site do HE-UFPel.",467,[467],1,[1],False,,10,[10],1,4.0,4.0,408.0,False,4,3,0.0003123368586557,False,True,False,10,10,0,10,10,2250,5683,84.35578918457031,13.101637840270996,0.5385276079177856,0.5636712908744812,0.5508126616477966,A_top10_natural
gpt-oss:20b,qwen3,regex,66,"Quais os formulários necessários para a solicitação e relatório de um Projeto de Atuação/Intervenção no Hospital Escola UFPEL, conforme descrito no documento?",Formulário “Solicitação para realização de Projeto de Atuação/Intervenção no Hospital Escola UFPEL” GEP-007; Formulário “Relatório de Apresentação dos Resultados -  Projeto de Atuação/Intervenção” GEP-012,468,[468],1,[1],False,,1,[1],1,1.0,1.0,468.0,True,8,1,0.1924938196477114,True,True,True,0,0,0,0,10,524,5469,100.68329095840454,13.161479473114014,0.774078369140625,0.8993927240371704,0.8320435881614685,A_top10_natural
gpt-oss:20b,qwen3,json,66,"Quais os formulários necessários para a solicitação e relatório de um Projeto de Atuação/Intervenção no Hospital Escola UFPEL, conforme descrito no documento?",Formulário “Solicitação para realização de Projeto de Atuação/Intervenção no Hospital Escola UFPEL” GEP-007; Formulário “Relatório de Apresentação dos Resultados -  Projeto de Atuação/Intervenção” GEP-012,468,[468],1,[1],False,,1,[1],1,1.0,1.0,468.0,True,7,7,0.0004716607290902,False,True,False,10,10,0,10,10,635,6062,100.68329095840454,13.161479473114014,0.921789288520813,0.9304822683334352,0.926115334033966,A_top10_natural
gpt-oss:20b,qwen3,regex,67,"Quais são os materiais necessários para solicitar um parecer do setor/unidade e autorização institucional para desenvolvimento de um Projeto de Ensino/Liga Acadêmica no Hospital Escola UFPEL/EBSERH, de acordo com o documento?","Computador com Internet; Formulário “Solicitação para Realizar Projeto de Ensino/Extensão no Hospital Escola e Outras Unidades” (Site HE UFPEL), programa ADS Ensino.",474,[474],1,[1],False,,6,[6],1,1.0,1.0,468.0,False,9,2,0.1401979364010003,False,True,False,0,0,0,0,10,612,5977,117.16275429725648,13.16985034942627,0.6609766483306885,0.728937029838562,0.6932953596115112,A_top10_natural
gpt-oss:20b,qwen3,json,67,"Quais são os materiais necessários para solicitar um parecer do setor/unidade e autorização institucional para desenvolvimento de um Projeto de Ensino/Liga Acadêmica no Hospital Escola UFPEL/EBSERH, de acordo com o documento?","Computador com Internet; Formulário “Solicitação para Realizar Projeto de Ensino/Extensão no Hospital Escola e Outras Unidades” (Site HE UFPEL), programa ADS Ensino.",474,[474],1,[1],False,,6,[6],1,1.0,1.0,468.0,False,10,8,0.0151569386896994,False,True,False,10,10,0,10,10,676,6280,117.16275429725648,13.16985034942627,0.7163734436035156,0.7577483654022217,0.7364802956581116,A_top10_natural
gpt-oss:20b,qwen3,regex,68,"Quais materiais são necessários para a confecção de segunda via do crachá, de acordo com o documento?",Computador com Internet (Acesso ao ADS Hospitalar); Programa (POWER POINT); PEN DRIVE; Impressora; Folha A4; Plástico Polaseal; Plastificadora (Poliseladora).,504,[504],1,[1],False,,10,[10],1,2.0,2.0,446.0,False,8,5,0.1663646867400116,False,True,False,0,0,0,0,10,928,4997,86.05572962760925,13.11906671524048,0.4850945472717285,0.4864752888679504,0.4857839345932007,A_top10_natural
gpt-oss:20b,qwen3,json,68,"Quais materiais são necessários para a confecção de segunda via do crachá, de acordo com o documento?",Computador com Internet (Acesso ao ADS Hospitalar); Programa (POWER POINT); PEN DRIVE; Impressora; Folha A4; Plástico Polaseal; Plastificadora (Poliseladora).,504,[504],1,[1],False,,10,[10],1,2.0,2.0,446.0,False,8,5,0.0004223291754215,False,True,False,10,10,0,10,10,1016,5509,86.05572962760925,13.11906671524048,0.5125320553779602,0.4206938743591308,0.462094098329544,A_top10_natural
gpt-oss:20b,qwen3,regex,69,"Quais são os papéis dos executores envolvidos no processo após a avaliação do Estudo Clínico pelo Comitê de Ética em Pesquisa (CEP), conforme descrito na seção 'Descrição das atividades'?","Investigador Principal - CPC, Sub Investigador - CPC, Coordenador de Pesquisa – CPC, Monitor de Pesquisa, Patrocinador do estudo",514,[514],1,[1],False,,2,[2],1,2.0,2.0,514.0,True,2,7,0.1314875732414993,False,True,False,0,0,0,0,10,1207,5270,79.8368752002716,13.11598300933838,0.4634625911712646,0.6736226081848145,0.5491213202476501,A_top10_natural
gpt-oss:20b,qwen3,json,69,"Quais são os papéis dos executores envolvidos no processo após a avaliação do Estudo Clínico pelo Comitê de Ética em Pesquisa (CEP), conforme descrito na seção 'Descrição das atividades'?","Investigador Principal - CPC, Sub Investigador - CPC, Coordenador de Pesquisa – CPC, Monitor de Pesquisa, Patrocinador do estudo",514,[514],1,[1],False,,2,[2],1,2.0,2.0,514.0,True,3,7,0.0003466616988134,False,True,False,10,10,0,10,10,1254,6015,79.8368752002716,13.11598300933838,0.5190720558166504,0.7005652189254761,0.5963147282600403,A_top10_natural
gpt-oss:20b,qwen3,regex,70,"Quais são os executores do processo de agendamento de visita, auditoria e inspeção regulatória ao Centro de Pesquisa Clínica (CPC), de acordo com o documento?","Auditor, Monitor e Coordenador de Pesquisa - CPC",516,[516],1,[1],False,,3,[3],1,3.0,3.0,516.0,True,6,4,0.0797592408503987,False,True,False,0,0,0,0,10,1422,5366,84.12118935585022,13.076825618743896,0.6378998756408691,0.8314029574394226,0.7219094634056091,A_top10_natural
gpt-oss:20b,qwen3,json,70,"Quais são os executores do processo de agendamento de visita, auditoria e inspeção regulatória ao Centro de Pesquisa Clínica (CPC), de acordo com o documento?","Auditor, Monitor e Coordenador de Pesquisa - CPC",516,[516],1,[1],False,,3,[3],1,3.0,3.0,516.0,True,6,9,0.0003847411464903,False,True,False,10,10,0,10,10,1633,5815,84.12118935585022,13.076825618743896,0.9688433408737184,0.967470645904541,0.9681565165519714,A_top10_natural
gpt-oss:20b,qwen3,regex,71,"De acordo com a descrição dos procedimentos, quais medidas de segurança e protocolos foram implementados para os participantes das pesquisas clínicas com suspeita ou confirmação de COVID-19 no Centro de Pesquisa Clínica (CPC) durante o período da pandemia?","Caso o participante, esteja com suspeita e/ou confirmação de COVID-19, será adiado seu comparecimento ao Centro de Pesquisa. Quando for imprescindível a vinda dos participantes confirmados e/ou suspeitos de COVID-19 ao Centro de Pesquisa, os atendimentos ocorrerão, preferencialmente, no Consultório de Pesquisa 3, cujo acesso é separado das demais instalações do CPC. Os profissionais deverão paramentar-se conforme MA. HE. 004 Manual de Biossegurança e Precauções na Assistência (disponível no site do Hospital Escola -> Intranet -> Documentos e manuais -> Manuais, POP’s e Protocolos Aprovados pela Qualidade -> Manuais/GAS). Após o atendimento será realizada a desinfecção terminal deste consultório.",532,[532],2,[2],False,,4,[4],1,4.0,4.0,532.0,True,3,1,0.1565233862687679,False,False,False,0,0,0,0,10,2050,5349,90.93361735343932,13.379032135009766,0.70091712474823,0.7207669615745544,0.7107034921646118,A_top10_natural
gpt-oss:20b,qwen3,json,71,"De acordo com a descrição dos procedimentos, quais medidas de segurança e protocolos foram implementados para os participantes das pesquisas clínicas com suspeita ou confirmação de COVID-19 no Centro de Pesquisa Clínica (CPC) durante o período da pandemia?","Caso o participante, esteja com suspeita e/ou confirmação de COVID-19, será adiado seu comparecimento ao Centro de Pesquisa. Quando for imprescindível a vinda dos participantes confirmados e/ou suspeitos de COVID-19 ao Centro de Pesquisa, os atendimentos ocorrerão, preferencialmente, no Consultório de Pesquisa 3, cujo acesso é separado das demais instalações do CPC. Os profissionais deverão paramentar-se conforme MA. HE. 004 Manual de Biossegurança e Precauções na Assistência (disponível no site do Hospital Escola -> Intranet -> Documentos e manuais -> Manuais, POP’s e Protocolos Aprovados pela Qualidade -> Manuais/GAS). Após o atendimento será realizada a desinfecção terminal deste consultório.",532,[532],2,[2],False,,4,[4],1,4.0,4.0,532.0,True,3,3,0.0003096511694593,False,False,False,10,10,0,10,10,2330,5965,90.93361735343932,13.379032135009766,0.7307847738265991,0.7064028978347778,0.7183870673179626,A_top10_natural
gpt-oss:20b,qwen3,regex,72,"Quais são os documentos e plataformas utilizados para registro e arquivamento dos treinamentos da equipe do Centro de Pesquisa Clínica, de acordo com o documento?","O registro dos treinamentos internos será registrado no formulário CPC – 006 Registro de Treinamento (disponível no sistema ADS Hospitalar, aba documentos, pasta Centro de Pesquisas Clínicas). O registro será arquivado na pasta de regulatório do Centro de Pesquisa Clínica e anexado ao processo SEI correspondente ao estudo.",542,[542],1,[1],False,,4,[4],1,1.0,1.0,536.0,False,5,2,0.134197860467876,False,True,False,0,0,0,0,10,745,5429,94.36370539665222,13.184265613555908,0.5450073480606079,0.7126049995422363,0.6176385879516602,A_top10_natural
gpt-oss:20b,qwen3,json,72,"Quais são os documentos e plataformas utilizados para registro e arquivamento dos treinamentos da equipe do Centro de Pesquisa Clínica, de acordo com o documento?","O registro dos treinamentos internos será registrado no formulário CPC – 006 Registro de Treinamento (disponível no sistema ADS Hospitalar, aba documentos, pasta Centro de Pesquisas Clínicas). O registro será arquivado na pasta de regulatório do Centro de Pesquisa Clínica e anexado ao processo SEI correspondente ao estudo.",542,[542],1,[1],False,,4,[4],1,1.0,1.0,536.0,False,5,6,0.0003345996242387,False,True,False,10,10,0,10,10,667,5935,94.36370539665222,13.184265613555908,0.7170581817626953,0.7422024011611938,0.7294136881828308,A_top10_natural
gpt-oss:20b,qwen3,regex,73,"De acordo com o documento, quais são os pontos fundamentais que o conteúdo do Parecer Técnico-Científico (PTC) deve considerar?",a descrição dos aspectos epidemiológicos da condição de saúde à qual a tecnologia será destinada; a descrição do tratamento recomendado e da tecnologia a ser avaliada; a pergunta a ser respondida pelo parecer; as fontes de informação utilizadas; a descrição do método; a síntese e a qualidade das evidências disponíveis; os resultados encontrados e as recomendações.,544,[544 545],1,[1 2],False,,3,[3 9],2,7.0,7.0,550.0,False,2,9,0.0855298385685273,True,True,False,0,0,0,0,10,3325,4825,71.84897208213806,13.217526912689207,0.5334320068359375,0.560224711894989,0.5465001463890076,A_top10_natural
gpt-oss:20b,qwen3,json,73,"De acordo com o documento, quais são os pontos fundamentais que o conteúdo do Parecer Técnico-Científico (PTC) deve considerar?",a descrição dos aspectos epidemiológicos da condição de saúde à qual a tecnologia será destinada; a descrição do tratamento recomendado e da tecnologia a ser avaliada; a pergunta a ser respondida pelo parecer; as fontes de informação utilizadas; a descrição do método; a síntese e a qualidade das evidências disponíveis; os resultados encontrados e as recomendações.,544,[544 545],1,[1 2],False,,3,[3 9],2,9.0,9.0,545.0,True,1,6,0.0002675887967598,False,True,False,10,10,0,10,10,4817,5472,71.84897208213806,13.217526912689207,0.989411234855652,0.9855533242225648,0.9874784350395204,A_top10_natural
mistral-small3.1:latest,qwen3,regex,0,"Quais formulários são mencionados no documento como disponíveis no site do HE -> Sistemas -> ADS Hospitalar -> Documentos -> USOST – Unidade de Saúde Ocupacional e Segurança do Trabalho, e para quais finalidades são utilizados?","Os formulários mencionados são o USOST-038 - Controle de acesso em espaço confinado, o USOST-028 - Inspeção de trabalho em altura, o USOST-029 - Autorização para trabalho a quente e o USOST-030 - Permissão de Entrada e Trabalho em espaços confinados – PET.",173,[173 174 176 180],1,[  1  82 112 149],False,,4,[4],1,2.0,2.0,276.0,False,8,2,0.2381046923350368,False,True,True,0,0,0,0,10,1381,6916,49.94986629486084,14.005134582519531,0.621968686580658,0.6780373454093933,0.6487939357757568,A_top10_natural
mistral-small3.1:latest,qwen3,json,0,"Quais formulários são mencionados no documento como disponíveis no site do HE -> Sistemas -> ADS Hospitalar -> Documentos -> USOST – Unidade de Saúde Ocupacional e Segurança do Trabalho, e para quais finalidades são utilizados?","Os formulários mencionados são o USOST-038 - Controle de acesso em espaço confinado, o USOST-028 - Inspeção de trabalho em altura, o USOST-029 - Autorização para trabalho a quente e o USOST-030 - Permissão de Entrada e Trabalho em espaços confinados – PET.",173,[173 174 176 180],1,[  1  82 112 149],False,,4,[4],1,2.0,2.0,276.0,False,6,1,0.0211226088378514,False,True,False,10,10,0,10,10,1521,7626,49.94986629486084,14.005134582519531,0.6772738695144653,0.6425103545188904,0.6594343185424805,A_top10_natural
