modelo,retriever,criterio,pergunta_idx,pergunta,resposta_gabarito,id_chunk_gold,ids_chunk_gold_todos,posicao_gold_no_ranking_natural,posicoes_todos_golds_natural,gold_foi_reposicionado_no_top10,id_chunk_removido_na_substituicao,posicao_gold_no_top10_final,posicoes_golds_no_top10,n_golds_no_top10,D_embaralhado,D_embaralhado_regra_alternativa,id_chunk_D,acertou_chunk_gold,n_posicoes_validas,posicao_min_entropia,entropia_minima,min_entropia_e_gold,max_similaridade_e_gold,concordancia_D_entropia,n_pos_conformes,n_pos_json_estrito,n_pos_formato_invalido,n_pos_janela_json_alinhada,n_inferencias,eta_tokens_ate_D,eta_tokens_total_10,tempo_segundos,vram_pico_gb,S_bertscore_p,S_bertscore_r,S_bertscore_f1,estrato
gpt-oss:20b,e5small,regex,57,"Quais são os objetivos e o material necessário para estabelecer a rotina de criação do processo SEI para solicitações de autorização de pesquisas acadêmicas, científicas, relatos de caso e estudos clínicos no Hospital Escola-UFPEL/Ebserh?","OBJETIVO(S) Estabelecer rotina de criação do processo SEI para solicitação de autorização às chefias dos setores envolvidos, para a realização de pesquisas acadêmicas, científicas, relatos de caso e estudos clínicos no Hospital Escola-UFPEL/Ebserh, bem como manter seus registros atualizados junto ao sistema de informações. MATERIAL Computador com acesso à internet.",379,[379],12,[12],True,380.0,8,[8],1,4.0,4.0,394.0,False,3,3,0.1226131521445075,False,False,False,0,0,0,0,10,1747,4616,110.07510232925416,13.21104383468628,0.7900774478912354,0.7915228605270386,0.7907994985580444,B_reposicionado
gpt-oss:20b,e5small,json,57,"Quais são os objetivos e o material necessário para estabelecer a rotina de criação do processo SEI para solicitações de autorização de pesquisas acadêmicas, científicas, relatos de caso e estudos clínicos no Hospital Escola-UFPEL/Ebserh?","OBJETIVO(S) Estabelecer rotina de criação do processo SEI para solicitação de autorização às chefias dos setores envolvidos, para a realização de pesquisas acadêmicas, científicas, relatos de caso e estudos clínicos no Hospital Escola-UFPEL/Ebserh, bem como manter seus registros atualizados junto ao sistema de informações. MATERIAL Computador com acesso à internet.",379,[379],12,[12],True,380.0,8,[8],1,4.0,4.0,394.0,False,3,6,0.0003903746433024,False,False,False,10,10,0,10,10,2084,5469,110.07510232925416,13.21104383468628,0.8412675261497498,0.7933356761932373,0.8165987730026245,B_reposicionado
gpt-oss:20b,e5small,regex,58,Qual o procedimento a ser seguido pelo responsável pela acolhida 72 horas antes da data agendada para a atividade de acolhimento dos alunos?,O responsável deverá enviar e-mail para o docente responsável pelo estágio confirmando a atividade e que informe os alunos.,409,[409 413],1,[1 7],False,,2,[2 7],2,2.0,2.0,413.0,True,3,1,0.1529730566467564,False,True,False,0,0,0,0,10,990,4525,130.03912615776062,13.0909423828125,0.5269296169281006,0.6530280113220215,0.5832409262657166,A_top10_natural
gpt-oss:20b,e5small,json,58,Qual o procedimento a ser seguido pelo responsável pela acolhida 72 horas antes da data agendada para a atividade de acolhimento dos alunos?,O responsável deverá enviar e-mail para o docente responsável pelo estágio confirmando a atividade e que informe os alunos.,409,[409 413],1,[1 7],False,,2,[2 7],2,2.0,2.0,413.0,True,3,5,0.0002852865513887,False,True,False,10,10,0,10,10,1188,5372,130.03912615776062,13.0909423828125,0.4414184093475342,0.5592323541641235,0.4933898150920868,A_top10_natural
gpt-oss:20b,e5small,regex,59,"Quais arquivos devem ser anexados ao e-mail enviado aos residentes, supervisores e coordenadores dos programas, conforme descrito no documento?","Programação da Acolhida, Código de Ética e Conduta dos residentes e acadêmicos, Fluxograma de Exposição Biológica, Manual do Residente, Tutorial de Acesso ao Portal de Periódicos da CAPES, Política de Segurança da Informação e Comunicação, Política de Utilização dos Recursos de Tecnologia da Informação no HE-UFPEL, UPTODATE cartão de referência rápida.",413,[413],2,[2],False,,10,[10],1,2.0,2.0,432.0,False,7,10,0.1428013285735005,True,False,False,0,0,0,0,10,783,4751,148.03953075408936,13.197447299957275,0.5205005407333374,0.5072507858276367,0.5137902498245239,A_top10_natural
gpt-oss:20b,e5small,json,59,"Quais arquivos devem ser anexados ao e-mail enviado aos residentes, supervisores e coordenadores dos programas, conforme descrito no documento?","Programação da Acolhida, Código de Ética e Conduta dos residentes e acadêmicos, Fluxograma de Exposição Biológica, Manual do Residente, Tutorial de Acesso ao Portal de Periódicos da CAPES, Política de Segurança da Informação e Comunicação, Política de Utilização dos Recursos de Tecnologia da Informação no HE-UFPEL, UPTODATE cartão de referência rápida.",413,[413],2,[2],False,,10,[10],1,2.0,2.0,432.0,False,6,1,0.0002477743144027,False,False,False,10,10,0,10,10,925,5402,148.03953075408936,13.197447299957275,0.5591779947280884,0.4908556938171386,0.5227940678596497,A_top10_natural
gpt-oss:20b,e5small,regex,60,"Quais são os materiais necessários para a solicitação de Estágios Curriculares Obrigatórios, conforme descrito no documento?",Computador com Internet; formulário Cronograma de Estágios.,415,[415],22,[22],True,135.0,2,[2],1,2.0,2.0,415.0,True,4,3,0.1403895068885958,False,False,False,0,0,0,0,10,707,3669,98.47248339653017,13.052947521209717,0.7422040700912476,0.8609009981155396,0.7971583008766174,B_reposicionado
gpt-oss:20b,e5small,json,60,"Quais são os materiais necessários para a solicitação de Estágios Curriculares Obrigatórios, conforme descrito no documento?",Computador com Internet; formulário Cronograma de Estágios.,415,[415],22,[22],True,135.0,2,[2],1,2.0,2.0,415.0,True,4,7,0.000289612166739,False,False,False,10,10,0,10,10,865,4318,98.47248339653017,13.052947521209717,0.9552473425865172,0.9353238344192504,0.945180594921112,B_reposicionado
gpt-oss:20b,e5small,regex,61,"Quais são os semestres do curso de Medicina da UFPEL que englobam as atividades práticas obrigatórias do Internato, consideradas estágios?","O Internato abrange os alunos do 9º, 10º, 11º e 12º semestres do curso e as atividades práticas são consideradas estágios obrigatórios.",447,[447],1,[1],False,,3,[3],1,1.0,1.0,449.0,False,3,3,0.0389350405059303,True,True,False,0,0,0,0,10,458,4318,81.78985023498535,13.130445957183838,0.6262295842170715,0.6579177379608154,0.6416826844215393,A_top10_natural
gpt-oss:20b,e5small,json,61,"Quais são os semestres do curso de Medicina da UFPEL que englobam as atividades práticas obrigatórias do Internato, consideradas estágios?","O Internato abrange os alunos do 9º, 10º, 11º e 12º semestres do curso e as atividades práticas são consideradas estágios obrigatórios.",447,[447],1,[1],False,,3,[3],1,3.0,3.0,447.0,True,2,4,0.0003062393174104,False,True,False,10,10,0,10,10,1412,5026,81.78985023498535,13.130445957183838,0.65461266040802,0.442313015460968,0.5279185175895691,A_top10_natural
gpt-oss:20b,e5small,regex,62,"De acordo com o documento, quais são os fins permitidos para a solicitação de consulta e utilização de dados institucionais, listados no Objetivo?","- Apresentação de estudo de caso, caso clínico ou atividade pertencente a disciplina curricular dos cursos; - Obtenção de dados preliminares para elaboração de projeto de pesquisa; - Trabalho para apresentação de evento ou publicação em revista*.",452,[452],46,[46],True,397.0,5,[5],1,5.0,5.0,452.0,True,2,8,0.1531207405970979,False,False,False,0,0,0,0,10,1694,3454,116.39224481582642,13.14179801940918,0.7622076272964478,0.8951723575592041,0.8233563899993896,B_reposicionado
gpt-oss:20b,e5small,json,62,"De acordo com o documento, quais são os fins permitidos para a solicitação de consulta e utilização de dados institucionais, listados no Objetivo?","- Apresentação de estudo de caso, caso clínico ou atividade pertencente a disciplina curricular dos cursos; - Obtenção de dados preliminares para elaboração de projeto de pesquisa; - Trabalho para apresentação de evento ou publicação em revista*.",452,[452],46,[46],True,397.0,5,[5],1,5.0,5.0,452.0,True,2,1,0.000363974788911,False,False,False,10,10,0,10,10,2119,4306,116.39224481582642,13.14179801940918,0.9807661771774292,0.948169469833374,0.9641923904418944,B_reposicionado
gpt-oss:20b,e5small,regex,63,"Quais são os objetivos e o material necessário para a monitoração das solicitações de uso de dados institucionais e/ou de prontuários, conforme descrito no documento?","OBJETIVOS Monitorar as solicitações de uso de dados institucionais e/ou de prontuários quanto à execução do trabalho, e realizar a cobrança dos resultados, quando houver. A monitorização pode ser realizada semestralmente, nos meses de janeiro e junho. MATERIAL Computador com Internet.",463,[463],1,[1],False,,10,[10],1,1.0,1.0,460.0,False,2,10,0.0995927146159601,True,True,False,0,0,0,0,10,783,4200,101.36055040359496,13.16551685333252,0.5303980112075806,0.6394062042236328,0.5798231363296509,A_top10_natural
gpt-oss:20b,e5small,json,63,"Quais são os objetivos e o material necessário para a monitoração das solicitações de uso de dados institucionais e/ou de prontuários, conforme descrito no documento?","OBJETIVOS Monitorar as solicitações de uso de dados institucionais e/ou de prontuários quanto à execução do trabalho, e realizar a cobrança dos resultados, quando houver. A monitorização pode ser realizada semestralmente, nos meses de janeiro e junho. MATERIAL Computador com Internet.",463,[463],1,[1],False,,10,[10],1,10.0,10.0,463.0,True,1,6,0.0002994303099512,False,True,False,10,10,0,10,10,4650,4650,101.36055040359496,13.16551685333252,0.9246858954429626,0.8163825273513794,0.867165744304657,A_top10_natural
gpt-oss:20b,e5small,regex,64,"Qual o material necessário para realizar o agendamento pontual das salas de ensino e de orientação (QG) no Hospital Escola da UFPel, de acordo com o documento?","Computador com Internet, telefone, Sistema de Agendamento de Salas (SAS) disponível no site do HE-UFPel.",466,[466],1,[1],False,,2,[2],1,2.0,2.0,466.0,True,1,2,0.0879142356132433,True,True,True,0,0,0,0,10,827,3674,88.87943863868713,13.09921169281006,0.7467588186264038,0.8767222166061401,0.8065385818481445,A_top10_natural
gpt-oss:20b,e5small,json,64,"Qual o material necessário para realizar o agendamento pontual das salas de ensino e de orientação (QG) no Hospital Escola da UFPel, de acordo com o documento?","Computador com Internet, telefone, Sistema de Agendamento de Salas (SAS) disponível no site do HE-UFPel.",466,[466],1,[1],False,,2,[2],1,2.0,2.0,466.0,True,1,5,0.000248414748853,False,True,False,10,10,0,10,10,954,4466,88.87943863868713,13.09921169281006,0.979148268699646,0.969901442527771,0.9745028614997864,A_top10_natural
gpt-oss:20b,e5small,regex,65,"De acordo com o documento, quais são os materiais necessários para realizar o agendamento permanente de salas de ensino e de orientação?","Computador com Internet, telefone, Sistema de Agendamento de Salas (SAS) disponível no site do HE-UFPel.",467,[467],5,[5],False,,2,[2],1,2.0,2.0,467.0,True,1,2,0.1273669336315833,True,False,True,0,0,0,0,10,743,3253,80.04575562477112,13.093258380889893,0.8470996618270874,0.9129299521446228,0.8787837028503418,A_top10_natural
gpt-oss:20b,e5small,json,65,"De acordo com o documento, quais são os materiais necessários para realizar o agendamento permanente de salas de ensino e de orientação?","Computador com Internet, telefone, Sistema de Agendamento de Salas (SAS) disponível no site do HE-UFPel.",467,[467],5,[5],False,,2,[2],1,2.0,2.0,467.0,True,1,4,0.0002671200546728,False,False,False,10,10,0,10,10,902,4059,80.04575562477112,13.093258380889893,0.979148268699646,0.969901442527771,0.9745028614997864,A_top10_natural
gpt-oss:20b,e5small,regex,66,"Quais os formulários necessários para a solicitação e relatório de um Projeto de Atuação/Intervenção no Hospital Escola UFPEL, conforme descrito no documento?",Formulário “Solicitação para realização de Projeto de Atuação/Intervenção no Hospital Escola UFPEL” GEP-007; Formulário “Relatório de Apresentação dos Resultados -  Projeto de Atuação/Intervenção” GEP-012,468,[468],1,[1],False,,1,[1],1,1.0,1.0,468.0,True,5,1,0.1884665022254012,True,True,True,0,0,0,0,10,524,4687,143.09723496437073,13.16239070892334,0.774078369140625,0.8993927240371704,0.8320435881614685,A_top10_natural
gpt-oss:20b,e5small,json,66,"Quais os formulários necessários para a solicitação e relatório de um Projeto de Atuação/Intervenção no Hospital Escola UFPEL, conforme descrito no documento?",Formulário “Solicitação para realização de Projeto de Atuação/Intervenção no Hospital Escola UFPEL” GEP-007; Formulário “Relatório de Apresentação dos Resultados -  Projeto de Atuação/Intervenção” GEP-012,468,[468],1,[1],False,,1,[1],1,1.0,1.0,468.0,True,4,9,0.0003141889967537,False,True,False,10,10,0,10,10,651,5433,143.09723496437073,13.16239070892334,0.9370021224021912,0.9583755135536194,0.9475682973861694,A_top10_natural
gpt-oss:20b,e5small,regex,67,"Quais são os materiais necessários para solicitar um parecer do setor/unidade e autorização institucional para desenvolvimento de um Projeto de Ensino/Liga Acadêmica no Hospital Escola UFPEL/EBSERH, de acordo com o documento?","Computador com Internet; Formulário “Solicitação para Realizar Projeto de Ensino/Extensão no Hospital Escola e Outras Unidades” (Site HE UFPEL), programa ADS Ensino.",474,[474],3,[3],False,,1,[1],1,1.0,1.0,474.0,True,4,3,0.1553621540507755,False,False,False,0,0,0,0,10,533,4730,156.9040961265564,13.1723313331604,0.7989798188209534,0.8987221717834473,0.845920979976654,A_top10_natural
gpt-oss:20b,e5small,json,67,"Quais são os materiais necessários para solicitar um parecer do setor/unidade e autorização institucional para desenvolvimento de um Projeto de Ensino/Liga Acadêmica no Hospital Escola UFPEL/EBSERH, de acordo com o documento?","Computador com Internet; Formulário “Solicitação para Realizar Projeto de Ensino/Extensão no Hospital Escola e Outras Unidades” (Site HE UFPEL), programa ADS Ensino.",474,[474],3,[3],False,,1,[1],1,1.0,1.0,474.0,True,4,2,0.0003351441275754,False,False,False,10,10,0,10,10,599,5471,156.9040961265564,13.1723313331604,1.0,1.0,1.0,A_top10_natural
gpt-oss:20b,e5small,regex,68,"Quais materiais são necessários para a confecção de segunda via do crachá, de acordo com o documento?",Computador com Internet (Acesso ao ADS Hospitalar); Programa (POWER POINT); PEN DRIVE; Impressora; Folha A4; Plástico Polaseal; Plastificadora (Poliseladora).,504,[504],1,[1],False,,10,[10],1,2.0,2.0,322.0,False,2,2,0.1838848557635629,False,True,True,0,0,0,0,10,715,3476,80.48334813117981,13.115731716156006,0.4568665623664856,0.4242415428161621,0.4399500489234924,A_top10_natural
gpt-oss:20b,e5small,json,68,"Quais materiais são necessários para a confecção de segunda via do crachá, de acordo com o documento?",Computador com Internet (Acesso ao ADS Hospitalar); Programa (POWER POINT); PEN DRIVE; Impressora; Folha A4; Plástico Polaseal; Plastificadora (Poliseladora).,504,[504],1,[1],False,,10,[10],1,10.0,10.0,504.0,True,1,6,0.0003392692018451,False,True,False,10,10,0,10,10,4355,4355,80.48334813117981,13.115731716156006,0.989765465259552,0.9863166213035583,0.9880380630493164,A_top10_natural
gpt-oss:20b,e5small,regex,69,"Quais são os papéis dos executores envolvidos no processo após a avaliação do Estudo Clínico pelo Comitê de Ética em Pesquisa (CEP), conforme descrito na seção 'Descrição das atividades'?","Investigador Principal - CPC, Sub Investigador - CPC, Coordenador de Pesquisa – CPC, Monitor de Pesquisa, Patrocinador do estudo",514,[514],1,[1],False,,2,[2],1,2.0,2.0,514.0,True,1,8,0.1559258748721871,False,True,False,0,0,0,0,10,1049,4119,100.32394933700562,13.11643123626709,0.4699270129203796,0.682684063911438,0.5566694736480713,A_top10_natural
gpt-oss:20b,e5small,json,69,"Quais são os papéis dos executores envolvidos no processo após a avaliação do Estudo Clínico pelo Comitê de Ética em Pesquisa (CEP), conforme descrito na seção 'Descrição das atividades'?","Investigador Principal - CPC, Sub Investigador - CPC, Coordenador de Pesquisa – CPC, Monitor de Pesquisa, Patrocinador do estudo",514,[514],1,[1],False,,2,[2],1,2.0,2.0,514.0,True,1,8,0.0002605711792966,False,True,False,10,10,0,10,10,1176,4843,100.32394933700562,13.11643123626709,0.5160070061683655,0.6923038363456726,0.5912942886352539,A_top10_natural
gpt-oss:20b,e5small,regex,70,"Quais são os executores do processo de agendamento de visita, auditoria e inspeção regulatória ao Centro de Pesquisa Clínica (CPC), de acordo com o documento?","Auditor, Monitor e Coordenador de Pesquisa - CPC",516,[516],1,[1],False,,3,[3],1,2.0,2.0,508.0,False,4,3,0.0766950205821103,True,True,False,0,0,0,0,10,945,4378,122.07546520233154,13.075194835662842,0.587775707244873,0.7643444538116455,0.6645312905311584,A_top10_natural
gpt-oss:20b,e5small,json,70,"Quais são os executores do processo de agendamento de visita, auditoria e inspeção regulatória ao Centro de Pesquisa Clínica (CPC), de acordo com o documento?","Auditor, Monitor e Coordenador de Pesquisa - CPC",516,[516],1,[1],False,,3,[3],1,2.0,2.0,508.0,False,5,6,0.0003476768309838,False,True,False,10,10,0,10,10,1081,5108,122.07546520233154,13.075194835662842,0.6674693822860718,0.7818117141723633,0.7201299667358398,A_top10_natural
gpt-oss:20b,e5small,regex,71,"De acordo com a descrição dos procedimentos, quais medidas de segurança e protocolos foram implementados para os participantes das pesquisas clínicas com suspeita ou confirmação de COVID-19 no Centro de Pesquisa Clínica (CPC) durante o período da pandemia?","Caso o participante, esteja com suspeita e/ou confirmação de COVID-19, será adiado seu comparecimento ao Centro de Pesquisa. Quando for imprescindível a vinda dos participantes confirmados e/ou suspeitos de COVID-19 ao Centro de Pesquisa, os atendimentos ocorrerão, preferencialmente, no Consultório de Pesquisa 3, cujo acesso é separado das demais instalações do CPC. Os profissionais deverão paramentar-se conforme MA. HE. 004 Manual de Biossegurança e Precauções na Assistência (disponível no site do Hospital Escola -> Intranet -> Documentos e manuais -> Manuais, POP’s e Protocolos Aprovados pela Qualidade -> Manuais/GAS). Após o atendimento será realizada a desinfecção terminal deste consultório.",532,[532],1,[1],False,,5,[5],1,5.0,5.0,532.0,True,2,6,0.1540023537856471,False,True,False,0,0,0,0,10,2243,4446,127.59634137153624,13.367188453674316,0.6643622517585754,0.6981274485588074,0.6808264851570129,A_top10_natural
gpt-oss:20b,e5small,json,71,"De acordo com a descrição dos procedimentos, quais medidas de segurança e protocolos foram implementados para os participantes das pesquisas clínicas com suspeita ou confirmação de COVID-19 no Centro de Pesquisa Clínica (CPC) durante o período da pandemia?","Caso o participante, esteja com suspeita e/ou confirmação de COVID-19, será adiado seu comparecimento ao Centro de Pesquisa. Quando for imprescindível a vinda dos participantes confirmados e/ou suspeitos de COVID-19 ao Centro de Pesquisa, os atendimentos ocorrerão, preferencialmente, no Consultório de Pesquisa 3, cujo acesso é separado das demais instalações do CPC. Os profissionais deverão paramentar-se conforme MA. HE. 004 Manual de Biossegurança e Precauções na Assistência (disponível no site do Hospital Escola -> Intranet -> Documentos e manuais -> Manuais, POP’s e Protocolos Aprovados pela Qualidade -> Manuais/GAS). Após o atendimento será realizada a desinfecção terminal deste consultório.",532,[532],1,[1],False,,5,[5],1,5.0,5.0,532.0,True,2,2,0.0003468052066182,False,True,False,10,10,0,10,10,2606,5096,127.59634137153624,13.367188453674316,0.7258135080337524,0.7063645720481873,0.71595698595047,A_top10_natural
gpt-oss:20b,e5small,regex,72,"Quais são os documentos e plataformas utilizados para registro e arquivamento dos treinamentos da equipe do Centro de Pesquisa Clínica, de acordo com o documento?","O registro dos treinamentos internos será registrado no formulário CPC – 006 Registro de Treinamento (disponível no sistema ADS Hospitalar, aba documentos, pasta Centro de Pesquisas Clínicas). O registro será arquivado na pasta de regulatório do Centro de Pesquisa Clínica e anexado ao processo SEI correspondente ao estudo.",542,[542],1,[1],False,,4,[4],1,4.0,4.0,542.0,True,1,8,0.1357892147394853,False,True,False,0,0,0,0,10,1586,3582,95.17330503463744,13.166868686676024,0.6865270137786865,0.831368088722229,0.7520370483398438,A_top10_natural
gpt-oss:20b,e5small,json,72,"Quais são os documentos e plataformas utilizados para registro e arquivamento dos treinamentos da equipe do Centro de Pesquisa Clínica, de acordo com o documento?","O registro dos treinamentos internos será registrado no formulário CPC – 006 Registro de Treinamento (disponível no sistema ADS Hospitalar, aba documentos, pasta Centro de Pesquisas Clínicas). O registro será arquivado na pasta de regulatório do Centro de Pesquisa Clínica e anexado ao processo SEI correspondente ao estudo.",542,[542],1,[1],False,,4,[4],1,4.0,4.0,542.0,True,1,3,0.0003743136946923,False,True,False,10,10,0,10,10,1934,4436,95.17330503463744,13.166868686676024,0.8654986619949341,0.8746217489242554,0.870036244392395,A_top10_natural
gpt-oss:20b,e5small,regex,73,"De acordo com o documento, quais são os pontos fundamentais que o conteúdo do Parecer Técnico-Científico (PTC) deve considerar?",a descrição dos aspectos epidemiológicos da condição de saúde à qual a tecnologia será destinada; a descrição do tratamento recomendado e da tecnologia a ser avaliada; a pergunta a ser respondida pelo parecer; as fontes de informação utilizadas; a descrição do método; a síntese e a qualidade das evidências disponíveis; os resultados encontrados e as recomendações.,544,[544 545],1,[1 4],False,,5,[5 9],2,9.0,9.0,545.0,True,1,9,0.0833089563626117,True,True,True,0,0,0,0,10,2971,3229,104.63788628578186,13.16879415512085,0.6102927923202515,0.7967097759246826,0.6911518573760986,A_top10_natural
gpt-oss:20b,e5small,json,73,"De acordo com o documento, quais são os pontos fundamentais que o conteúdo do Parecer Técnico-Científico (PTC) deve considerar?",a descrição dos aspectos epidemiológicos da condição de saúde à qual a tecnologia será destinada; a descrição do tratamento recomendado e da tecnologia a ser avaliada; a pergunta a ser respondida pelo parecer; as fontes de informação utilizadas; a descrição do método; a síntese e a qualidade das evidências disponíveis; os resultados encontrados e as recomendações.,544,[544 545],1,[1 4],False,,5,[5 9],2,9.0,9.0,545.0,True,1,6,0.0002815461466525,False,True,False,10,10,0,10,10,3842,4227,104.63788628578186,13.16879415512085,0.6996537446975708,0.907021939754486,0.789955735206604,A_top10_natural
mistral-small3.1:latest,e5small,regex,0,"Quais formulários são mencionados no documento como disponíveis no site do HE -> Sistemas -> ADS Hospitalar -> Documentos -> USOST – Unidade de Saúde Ocupacional e Segurança do Trabalho, e para quais finalidades são utilizados?","Os formulários mencionados são o USOST-038 - Controle de acesso em espaço confinado, o USOST-028 - Inspeção de trabalho em altura, o USOST-029 - Autorização para trabalho a quente e o USOST-030 - Permissão de Entrada e Trabalho em espaços confinados – PET.",173,[173 174 176 180],1,[ 1  8 12 16],False,,4,[4 5],2,2.0,2.0,161.0,False,7,9,0.2423352006167988,False,True,False,0,0,0,0,10,1202,6400,79.65367937088013,13.98945426940918,0.6268573999404907,0.6729075908660889,0.649066686630249,A_top10_natural
mistral-small3.1:latest,e5small,json,0,"Quais formulários são mencionados no documento como disponíveis no site do HE -> Sistemas -> ADS Hospitalar -> Documentos -> USOST – Unidade de Saúde Ocupacional e Segurança do Trabalho, e para quais finalidades são utilizados?","Os formulários mencionados são o USOST-038 - Controle de acesso em espaço confinado, o USOST-028 - Inspeção de trabalho em altura, o USOST-029 - Autorização para trabalho a quente e o USOST-030 - Permissão de Entrada e Trabalho em espaços confinados – PET.",173,[173 174 176 180],1,[ 1  8 12 16],False,,4,[4 5],2,2.0,2.0,161.0,False,7,3,0.0367861910450632,False,True,False,10,10,0,10,10,1384,7234,79.65367937088013,13.98945426940918,0.6206024289131165,0.6741210222244263,0.646255612373352,A_top10_natural
mistral-small3.1:latest,e5small,regex,1,"De acordo com o documento, qual é a definição de Estágio Optativo para acadêmicos de Medicina ou residentes?","Entende-se Estágio Optativo como atividade curricular obrigatória, porém em área eletiva, ou seja, escolhida pelo próprio estudante.",421,[421],1,[1],False,,9,[9],1,9.0,9.0,421.0,True,1,1,0.1673424635722767,False,True,False,0,0,0,0,10,5149,5804,30.705857515335083,13.993624687194824,0.955730676651001,0.909625768661499,0.9321084022521972,A_top10_natural
mistral-small3.1:latest,e5small,json,1,"De acordo com o documento, qual é a definição de Estágio Optativo para acadêmicos de Medicina ou residentes?","Entende-se Estágio Optativo como atividade curricular obrigatória, porém em área eletiva, ou seja, escolhida pelo próprio estudante.",421,[421],1,[1],False,,9,[9],1,9.0,9.0,421.0,True,1,7,0.0200900971976807,False,True,False,10,10,0,10,10,5966,6714,30.705857515335083,13.993624687194824,1.0,1.0,1.0,A_top10_natural
mistral-small3.1:latest,e5small,regex,2,"Quais são os materiais necessários para a formalização de um Estágio Optativo previamente aprovado no Hospital Escola UFPEL, de acordo com o documento?","Computador com Internet, Sistema ADS Ensino (SIte Hospital Escola)",431,[431],2,[2],False,,8,[8],1,2.0,2.0,468.0,False,4,8,0.1274418282722763,True,False,False,0,0,0,0,10,1266,5519,41.532267570495605,13.992311477661133,0.4659602344036102,0.6059990525245667,0.5268324613571167,A_top10_natural
mistral-small3.1:latest,e5small,json,2,"Quais são os materiais necessários para a formalização de um Estágio Optativo previamente aprovado no Hospital Escola UFPEL, de acordo com o documento?","Computador com Internet, Sistema ADS Ensino (SIte Hospital Escola)",431,[431],2,[2],False,,8,[8],1,4.0,4.0,421.0,False,2,3,0.0173156524357512,False,False,False,10,10,0,10,10,2609,6190,41.532267570495605,13.992311477661133,0.609939694404602,0.6219954490661621,0.6159085631370544,A_top10_natural
mistral-small3.1:latest,e5small,regex,3,"Quais são os materiais necessários para o preenchimento do Sistema ADS Ensino para o cadastro de estágios curriculares obrigatórios, incluindo a impressão dos crachás de identificação?","Computador com Internet, Sistema ADS Ensino (site do HE UFPEL)",436,[436],3,[3],False,,1,[1],1,1.0,1.0,436.0,True,2,9,0.1687350642954697,False,False,False,0,0,0,0,10,632,5442,42.95843553543091,13.982254028320312,0.8235489130020142,0.9309751391410828,0.8739733099937439,A_top10_natural
mistral-small3.1:latest,e5small,json,3,"Quais são os materiais necessários para o preenchimento do Sistema ADS Ensino para o cadastro de estágios curriculares obrigatórios, incluindo a impressão dos crachás de identificação?","Computador com Internet, Sistema ADS Ensino (site do HE UFPEL)",436,[436],3,[3],False,,1,[1],1,1.0,1.0,436.0,True,1,4,0.0159331834531092,False,False,False,10,10,0,10,10,707,6079,42.95843553543091,13.982254028320312,0.9529640674591064,0.738895833492279,0.8323870897293091,A_top10_natural
mistral-small3.1:latest,e5small,regex,4,Quais são os materiais necessários para o preenchimento do Sistema ADS Ensino para cadastro dos estágios optativos e impressão dos crachás de identificação?,"Computador com Internet, Sistema ADS Ensino (site do HE UFPEL); Impressora Ink Jet ou Laser colorida; Papel A4; Plástico Polaseal para plastificação do crachá.",441,[441],1,[1],False,,2,[2],1,2.0,2.0,441.0,True,1,8,0.1346492508804658,False,True,False,0,0,0,0,10,1128,5299,41.6520311832428,13.980712890625,0.8992357850074768,0.9361966848373412,0.9173440337181092,A_top10_natural
mistral-small3.1:latest,e5small,json,4,Quais são os materiais necessários para o preenchimento do Sistema ADS Ensino para cadastro dos estágios optativos e impressão dos crachás de identificação?,"Computador com Internet, Sistema ADS Ensino (site do HE UFPEL); Impressora Ink Jet ou Laser colorida; Papel A4; Plástico Polaseal para plastificação do crachá.",441,[441],1,[1],False,,2,[2],1,2.0,2.0,441.0,True,1,4,0.0193917450553933,False,True,False,10,10,0,10,10,1303,6046,41.6520311832428,13.980712890625,0.9871594309806824,0.9871594309806824,0.9871594309806824,A_top10_natural
mistral-small3.1:latest,e5small,regex,5,"De acordo com a Resolução CNS nº 466/2012, item II.21, como é definido o termo 'ressarcimento' no contexto da compensação material em pesquisas?","“compensação material, exclusivamente de despesas do participante e seus acompanhantes, quando necessário, tais como transporte e alimentação”",520,[520],1,[1],False,,7,[7],1,7.0,7.0,520.0,True,1,7,0.1424528099305462,True,True,True,0,0,0,0,10,3652,4862,30.26341938972473,14.020243644714355,0.6215857267379761,0.8931057453155518,0.7330097556114197,A_top10_natural
mistral-small3.1:latest,e5small,json,5,"De acordo com a Resolução CNS nº 466/2012, item II.21, como é definido o termo 'ressarcimento' no contexto da compensação material em pesquisas?","“compensação material, exclusivamente de despesas do participante e seus acompanhantes, quando necessário, tais como transporte e alimentação”",520,[520],1,[1],False,,7,[7],1,7.0,7.0,520.0,True,1,1,0.0255441956595115,False,True,False,10,10,0,10,10,4264,5753,30.26341938972473,14.020243644714355,0.960505485534668,0.9386516213417052,0.9494528770446776,A_top10_natural
